그린티초크 설빙	NNG
블루베리치즈 설빙	NNG
팥인절미 설빙	NNG
치즈 설빙	NNG
오레오 초코몬스터 설빙	NNG
조선향 쌀 밀크티	NNG
조선향 누룽지 밀크티	NNG
조선향 달콤 밀크티	NNG
타로 밀크티	NNG
공차 슈페너	NNG
얼그레이 카페라떼	NNG
블랙 밀크티	NNG
타로 밀크티	NNG
망고 요구르트	NNG
제주그린 밀크티	NNG
피스타치오 밀크티	NNG
청포도 그린티	NNG
하동 호지 밀크티	NNG
피스타치오 밀크티	NNG
자스민 그린 밀크티	NNG
우롱 밀크티	NNG
블랙 밀크티	NNG
초콜렛 밀크티	NNG
제주그린 밀크티	NNG
쫄면	NNG
초콜릿	NNG
바베큐	NNG
바삭과장	NNG
박하사탕	NNG
붕어빵	NNG
사이다	NNG
삶은달걀	NNG
삶은계란	NNG
삼각김밥	NNG
샌드위치	NNG
샐러드	NNG
생맥주	NNG
달걀덮밥	NNG
달걀말이	NNG
닭강정	NNG
떡꼬치	NNG
떡볶이	NNG
라면	NNG
라면떡볶이	NNG
라볶이	NNG
신전 떡볶이	NNG
감자튀김	NNG
해쉬브라운	NNG
로제떡볶이	NNG
족발	NNG
감자튀김	NNG
닭강정	NNG
닭꼬치	NNG
떡꼬치	NNG
떡볶이	NNG
라면	NNG
바비큐	NNG
삼각김밥	NNG
소주	NNG
소시지	NNG
닭발	NNG
치킨	NNG
피자	NNG
족발	NNG
해물떡볶이	NNG
치즈스틱	NNG
충무김밥	NNG
김치전	NNG
감자전	NNG
굴전	NNG
크림치킨 파스타	NNG
상하이 쉬림프 파스타	NNG
하와이안 갈리치킨	NNG
소이갈릭 윙	NNG
팝콘치킨	NNG
리치치즈 파스타	NNG
콘샐러드	NNG
코올슬로	NNG
고르곤졸라 치즈볼	NNG
피클	NNG
펩시 제로	NNG
코카 콜라	NNG
스프라이트	NNG
펩시	NNG
웨스턴 핫 윙	NNG
베이컨 까르보나라 페투치니	NNG
떡갈비 찹스테이크	NNG
떡갈비 치즈 오븐 스파게티	NNG
토마토 새우 스파게티	NNG
치즈볼	NNG
콘치즈 그라탕	NNG
페일 에일	NNG
인디아 페일 에일	NNG
둔켈	NNG
바이젠	NNG
카스	NNG
참이슬	NNG
처음처럼	NNG
한라산	NNG
진로	NNG
좋은데이	
테라	NNG
버드와이저	NNG
필라이트	NNG
와퍼	NNG
와퍼주니어	NNG
불고기와퍼	NNG
불고기와퍼주니어	NNG
치즈와퍼	NNG
치즈와퍼주니어	NNG
베이컨치즈와퍼	NNG
스태커2와퍼	NNG
스태커3와퍼	NNG
몬스터x	NNG
몬스터와퍼	NNG
콰트로치즈x	NNG
콰트로치즈와퍼	NNG
콰트로치즈와퍼주니어	NNG
통새우x	NNG
통새우와퍼	NNG
통새우와퍼주니어	NNG
기내스와퍼	NNG
기네스머쉬룸와퍼	NNG
기네스콰트로치즈와퍼	NNG
직화 소불고기 버거	NNG
직화버섯 소불고기 버거	NNG
잔망루피 슈림프 버거	NNG
통새우 슈림프 버거	NNG
롱치킨 버거	NNG
킹치킨 버거	NNG
바비큐 킹치킨 버거	NNG
야채통통치킨 버거	NNG
갈리바베큐치킨 버거	NNG
어메이징매콤마요 버거	NNG
트리플딥치즈싸이 버거	NNG
쉬림프싸이플렉스 버거	NNG
딥치즈싸이 버거	NNG
화이트갈리싸이 버거	NNG
텍사스바베큐치킨 버거	NNG
싸이플렉스 버거	NNG
양념치킨싸이 버거	NNG
간장마늘싸이 버거	NNG
새우불고기 버거	NNG
싸이버거	NNG
뿔사이 버거	NNG
딥치즈 버거	NNG
인크레더블 버거	NNG
언빌리버블 버거	NNG
통새우 버거	NNG
화이트갈릭 버거	NNG
디럭스불고기 버거	NNG
할라피뇨통살 버거	NNG
휠렛 버거	NNG
복분자	NNG
아사히	NNG
클라우드	NNG
산토리	NNG
짐빔	NNG
붐베이	NNG
사케	NNG
버터맥주	NNG
블랑	NNG
하이트 엑스트라 콜드	NNG
하이트	NNG
제주 위트 에일	NNG
카스 프레쉬	NNG
배지밀	NNG
국순당 생막걸리	NNG
서울장수 생막걸리	NNG
국순당 우국생	NNG
비타파워	NNG
오로나민c	NNG
비타500	NNG
삼다수	NNG
아이시스	NNG
에비양	NNG
청하	NNG
핫식스	NNG
몬스터	NNG
레드불	NNG
파워에이드	NNG
포카리스웨트	NNG
게토레이	NNG
칭따오	NNG
만만춘	NNG
산지천	NNG
원소주	NNG
하얼빈	NNG
설원	NNG
조니워커	NNG
앱솔루트	NNG
타카	NNG
예거마이스터	NNG
서던	NNG
텐커레이	NNG
호세쿠엘보	NNG
세노테	NNG
맥스	NNG
해우누대	NNG
곰표	NNG
강서	NNG
한강	NNG
오비라거	NNG
호가든	NNG
기네스	NNG
하이네켄	NNG
백양	NNG
스텔라	NNG
에델바이스	NNG
벨기엄	NNG
15000	NNG
8000	NNG
1000000	NNG
5000	NNG
3000	NNG
10000	NNG
5000	NNG
10000	NNG
6000	NNG
3000	NNG
8000	NNG
5000	NNG
4000	NNG
4000	NNG
10000	NNG
5000	NNG
4000	NNG
5000	NNG
5000	NNG
12000	NNG
6000	NNG
12000	NNG
8000	NNG
5000	NNG
18000	NNG
25000	NNG
33000	NNG
12000	NNG
12000	NNG
35000	NNG
30000	NNG
5000	NNG
20000	NNG
20000	NNG
20000	NNG
20000	NNG
15000	NNG
5000	NNG
15000	NNG
5000	NNG
50000	NNG
10000	NNG
10000	NNG
8500	NNG
40000	NNG
6000	NNG
40000	NNG
3000	NNG
8000	NNG
15000	NNG
8000	NNG
8000	NNG
9000	NNG
12000	NNG
7000	NNG
8000	NNG
3500	NNG
5000	NNG
6000	NNG
7000	NNG
20000	NNG
2000	NNG
8000	NNG
9000	NNG
5000	NNG
8000	NNG
20000	NNG
20000	NNG
8000	NNG
8000	NNG
9500	NNG
7000	NNG
10000	NNG
9500	NNG
7000	NNG
4000	NNG
20000	NNG
20000	NNG
40000	NNG
35000	NNG
9000	NNG
10000	NNG
90000	NNG
80000	NNG
50000	NNG
70000	NNG
15000	NNG
15000	NNG
15000	NNG
15000	NNG
25000	NNG
3000	NNG
4500	NNG
30000	NNG
2000	NNG
2000	NNG
8000	NNG
10000	NNG
8000	NNG
2000	NNG
25000	NNG
35000	NNG
10000	NNG
2000	NNG
2000	NNG
15000	NNG
25000	NNG
2000	NNG
8000	NNG
15000	NNG
10000	NNG
10000	NNG
2000	NNG
2000	NNG
3000	NNG
5000	NNG
7000	NNG
8000	NNG
10000	NNG
5000	NNG
2000	NNG
2000	NNG
2000	NNG
2000	NNG
1500	NNG
25000	NNG
15000	NNG
15000	NNG
10000	NNG
20000	NNG
7000	NNG
7000	NNG
4000	NNG
4000	NNG
4000	NNG
10000	NNG
3000	NNG
4000	NNG
7000	NNG
15000	NNG
25000	NNG
40000	NNG
4000	NNG
10000	NNG
10000	NNG
10000	NNG
10000	NNG
15000	NNG
15000	NNG
8000	NNG
10000	NNG
8000	NNG
7000	NNG
8000	NNG
7000	NNG
9000	NNG
5000	NNG
5000	NNG
8000	NNG
8000	NNG
15000	NNG
8000	NNG
9000	NNG
9000	NNG
5000	NNG
8000	NNG
5000	NNG
8000	NNG
8000	NNG
4000	NNG
8000	NNG
6000	NNG
6000	NNG
11000	NNG
8000	NNG
5000	NNG
25000	NNG
4000	NNG
8000	NNG
8000	NNG
10000	NNG
30000	NNG
30000	NNG
30000	NNG
30000	NNG
30000	NNG
15000	NNG
20000	NNG
20000	NNG
20000	NNG
8000	NNG
7000	NNG
20000	NNG
4000	NNG
2000	NNG
2500	NNG
2500	NNG
13000	NNG
15000	NNG
20000	NNG
20000	NNG
15000	NNG
25000	NNG
8000	NNG
8000	NNG
10000	NNG
15000	NNG
20000	NNG
25000	NNG
35000	NNG
30000	NNG
10000	NNG
13000	NNG
15000	NNG
15000	NNG
15000	NNG
25000	NNG
30000	NNG
20000	NNG
10000	NNG
5000	NNG
10000	NNG
20000	NNG
5000	NNG
10000	NNG
6000	NNG
6000	NNG
8000	NNG
6000	NNG
5000	NNG
8000	NNG
14000	NNG
5000	NNG
16000	NNG
12000	NNG
7000	NNG
8000	NNG
5000	NNG
5000	NNG
9000	NNG
8000	NNG
8000	NNG
10000	NNG
4000	NNG
6000	NNG
4000	NNG
6000	NNG
14000	NNG
6000	NNG
40000	NNG
38000	NNG
9000	NNG
19000	NNG
5000	NNG
9000	NNG
3000	NNG
15000	NNG
16000	NNG
4000	NNG
9000	NNG
25000	NNG
11000	NNG
5000	NNG
12000	NNG
8000	NNG
8000	NNG
30000	NNG
4000	NNG
10000	NNG
8000	NNG
8000	NNG
3000	NNG
10000	NNG
13000	NNG
25000	NNG
50000	NNG
4000	NNG
5000	NNG
7000	NNG
12000	NNG
9000	NNG
10000	NNG
4000	NNG
2000	NNG
10000	NNG
1000	NNG
1000	NNG
1000	NNG
1000	NNG
25000	NNG
14000	NNG
1500	NNG
5000	NNG
9000	NNG
4000	NNG
2000	NNG
4000	NNG
8000	NNG
3000	NNG
7000	NNG
2000	NNG
5000	NNG
9000	NNG
22000	NNG
4000	NNG
4000	NNG
8000	NNG
4000	NNG
9000	NNG
12000	NNG
15000	NNG
10000	NNG
청운동	NNP
신교동	NNP
궁정동	NNP
효자동	NNP
창성동	NNP
통의동	NNP
적선동	NNP
통인동	NNP
누상동	NNP
누하동	NNP
옥인동	NNP
체부동	NNP
필운동	NNP
내자동	NNP
사직동	NNP
도렴동	NNP
당주동	NNP
내수동	NNP
세종로	NNP
신문로	NNP
청진동	NNP
서린동	NNP
수송동	NNP
중학동	NNP
종로	NNP
공평동	NNP
관훈동	NNP
견지동	NNP
와룡동	NNP
권농동	NNP
운니동	NNP
익선동	NNP
경운동	NNP
관철동	NNP
인사동	NNP
낙원동	NNP
팔판동	NNP
삼청동	NNP
안국동	NNP
소격동	NNP
화동	NNP
사간동	NNP
송현동	NNP
가회동	NNP
재동	NNP
계동	NNP
원서동	NNP
훈정동	NNP
묘동	NNP
봉익동	NNP
돈의동	NNP
장사동	NNP
관수동	NNP
인의동	NNP
예지동	NNP
원남동	NNP
연지동	NNP
효제동	NNP
이화동	NNP
연건동	NNP
충신동	NNP
동숭동	NNP
혜화동	NNP
명륜	NNP
창신동	NNP
숭인동	NNP
교남동	NNP
평동	NNP
송월동	NNP
홍파동	NNP
교북동	NNP
행촌동	NNP
구기동	NNP
평창동	NNP
부암동	NNP
홍지동	NNP
신영동	NNP
무악동	NNP
무교동	NNP
다동	NNP
태평로	NNP
을지로	NNP
남대문로	NNP
삼각동	NNP
수하동	NNP
장교동	NNP
수표동	NNP
소공동	NNP
남창동	NNP
북창동	NNP
봉래동	NNP
회현동	NNP
충무로	NNP
명동	NNP
남산동	NNP
저동	NNP
예관동	NNP
묵정동	NNP
필동	NNP
남학동	NNP
주자동	NNP
예장동	NNP
장충동	NNP
광희동	NNP
쌍림동	NNP
주교동	NNP
방산동	NNP
오장동	NNP
입정동	NNP
산림동	NNP
초동	NNP
인현동	NNP
신당동	NNP
흥인동	NNP
무학동	NNP
황학동	NNP
서소문동	NNP
정동	NNP
순화동	NNP
의주로	NNP
충정로	NNP
중림동	NNP
만리동	NNP
후암동	NNP
갈월동	NNP
남영동	NNP
용산동	NNP
동자동	NNP
서계동	NNP
청파동	NNP
원효로	NNP
신창동	NNP
산천동	NNP
청암동	NNP
효창동	NNP
도원동	NNP
용문동	NNP
문배동	NNP
신계동	NNP
한강로	NNP
이촌동	NNP
이태원동	NNP
한남동	NNP
동빙고동	NNP
서빙고동	NNP
주성동	NNP
보광동	NNP
상왕십리동	NNP
하왕십리동	NNP
홍익동	NNP
도선동	NNP
마장동	NNP
사근동	NNP
행당동	NNP
응봉동	NNP
금호동	NNP
옥수동	NNP
성수동	NNP
송정동	NNP
용답동	NNP
중곡동	NNP
능동	NNP
구의동	NNP
광장동	NNP
자양동	NNP
화양동	NNP
군자동	NNP
신설동	NNP
용두동	NNP
제기동	NNP
전농동	NNP
답십리동	NNP
장안동	NNP
청량리동	NNP
회기동	NNP
휘경동	NNP
이문동	NNP
면목동	NNP
상봉동	NNP
중화동	NNP
묵동	NNP
망우동	NNP
신내동	NNP
성북동	NNP
성북동	NNP
돈암동	NNP
동소문동	NNP
삼선동	NNP
동선동	NNP
안암동	NNP
보문동	NNP
정릉동	NNP
길음동	NNP
종암동	NNP
하월곡동	NNP
상월곡동	NNP
장위동	NNP
석관동	NNP
미아동	NNP
번동	NNP
수유동	NNP
우이동	NNP
쌍문동	NNP
방학동	NNP
창동	NNP
도봉동	NNP
월계동	NNP
공릉동	NNP
하계동	NNP
상계동	NNP
중계동	NNP
수색동	NNP
녹번동	NNP
불광동	NNP
갈현동	NNP
구산동	NNP
대조동	NNP
응암동	NNP
역촌동	NNP
신사동	NNP
증산동	NNP
진관동	NNP
합동	NNP
미근동	NNP
냉천동	NNP
천연동	NNP
옥천동	NNP
영천동	NNP
현저동	NNP
북아현동	NNP
홍제동	NNP
대현동	NNP
대신동	NNP
신촌동	NNP
봉원동	NNP
창천동	NNP
연희동	NNP
홍은동	NNP
북가좌동	NNP
남가좌동	NNP
아현동	NNP
공덕동	NNP
신공덕동	NNP
도화동	NNP
용강동	NNP
토정동	NNP
마포동	NNP
대흥동	NNP
염리동	NNP
노고산동	NNP
신수동	NNP
현석동	NNP
구수동	NNP
창전동	NNP
상수동	NNP
하중동	NNP
신정동	NNP
당인동	NNP
서교동	NNP
동교동	NNP
합정동	NNP
망원동	NNP
연남동	NNP
성산동	NNP
중동	NNP
상암동	NNP
신정동	NNP
목동	NNP
신월동	NNP
염창동	NNP
등촌동	NNP
화곡동	NNP
가양동	NNP
마곡동	NNP
내발산동	NNP
외발산동	NNP
공항동	NNP
방화동	NNP
개화동	NNP
과해동	NNP
오곡동	NNP
오쇠동	NNP
신도림동	NNP
구로동	NNP
가리봉동	NNP
고척동	NNP
개봉동	NNP
오류동	NNP
궁동	NNP
온수동	NNP
천왕동	NNP
항동	NNP
가산동	NNP
독산동	NNP
시흥동	NNP
영등포동	NNP
영등포동	NNP
여의도동	NNP
당산동	NNP
당산동	NNP
도림동	NNP
문래동	NNP
양평동	NNP
양화동	NNP
신길동	NNP
대림동	NNP
양평동	NNP
노량진동	NNP
상도동	NNP
상도동	NNP
본동	NNP
흑석동	NNP
동작동	NNP
사당동	NNP
대방동	NNP
신대방동	NNP
봉천동	NNP
신림동	NNP
남현동	NNP
방배동	NNP
양재동	NNP
우면동	NNP
원지동	NNP
잠원동	NNP
반포동	NNP
서초동	NNP
내곡동	NNP
염곡동	NNP
신원동	NNP
역삼동	NNP
개포동	NNP
청담동	NNP
삼성동	NNP
대치동	NNP
신사동	NNP
논현동	NNP
압구정동	NNP
세곡동	NNP
자곡동	NNP
율현동	NNP
일원동	NNP
수서동	NNP
도곡동	NNP
잠실동	NNP
신천동	NNP
풍납동	NNP
송파동	NNP
석촌동	NNP
삼전동	NNP
가락동	NNP
문정동	NNP
장지동	NNP
방이동	NNP
오금동	NNP
거여동	NNP
마천동	NNP
명일동	NNP
고덕동	NNP
상일동	NNP
길동	NNP
둔촌동	NNP
암사동	NNP
성내동	NNP
천호동	NNP
강일동	NNP
가능역	NNP
가락시장역	NNP
가산디지털단지역	NNP
가양역	NNP
가오리역	NNP
가재울역	NNP
가정역	NNP
가정중앙시장역	NNP
가좌역	NNP
가천대역	NNP
가평역	NNP
간석역	NNP
간석오거리역	NNP
갈매역	NNP
갈산역	NNP
강남역	NNP
강남구청역	NNP
강남대역	NNP
강동역	NNP
강동구청역	NNP
강매역	NNP
강변역	NNP
강일역	NNP
강촌역	NNP
개롱역	NNP
개봉역	NNP
개포동역	NNP
개화역	NNP
개화산역	NNP
거여역	NNP
건대입구역	NNP
걸포북변역	NNP
검단사거리역	NNP
검단오류역	NNP
검바위역	NNP
검암역	NNP
경기광주역	NNP
경기도청북부청사역	NNP
경마공원역	NNP
경복궁역	NNP
경인교대입구역	NNP
경전철의정부역	NNP
경찰병원역	NNP
계산역	NNP
계양역	NNP
고덕역	NNP
고려대역	NNP
고색역	NNP
고속터미널역	NNP
고잔역	NNP
고진역	NNP
고촌역	NNP
곡산역	NNP
곤제역	NNP
곤지암역	NNP
공덕역	NNP
공릉역	NNP
공항시장역	NNP
공항화물청사역	NNP
과천역	NNP
관악역	NNP
관악산역	NNP
광교역	NNP
광교중앙역	NNP
광나루역	NNP
광명역	NNP
광명사거리역	NNP
광운대역	NNP
경춘선역	NNP
광화문역	NNP
광흥창역	NNP
교대역	NNP
구래역	NNP
구로역	NNP
구로디지털단지역	NNP
구룡역	NNP
구리역	NNP
구반포역	NNP
구산역	NNP
구성역	NNP
구의역	NNP
구일역	NNP
구파발역	NNP
국수역	NNP
국제업무지구역	NNP
국회의사당역	NNP
군자역역	NNP
군포역	NNP
굴봉산역	NNP
굴포천역	NNP
굽은다리역	NNP
귤현역	NNP
금곡역	NNP
금릉역	NNP
금정역	NNP
금천구청역	NNP
금촌역	NNP
금호역	NNP
기흥역	NNP
길동역	NNP
길음역	NNP
김량장역	NNP
김유정역	NNP
김포공항역	NNP
까치산역	NNP
까치울역	NNP
낙성대역	NNP
남구로역	NNP
남동구청역	NNP
남동인더스파크역	NNP
남부터미널역	NNP
남성역	NNP
남영역	NNP
남위례역	NNP
남춘천역	NNP
남태령역	NNP
남한산성입구역	NNP
내방역	NNP
노들역	NNP
노량진역	NNP
노원역	NNP
녹번역	NNP
녹사평역	NNP
녹양역	NNP
녹천역	NNP
논현역	NNP
능곡역	NNP
단대오거리역	NNP
달미역	NNP
달월역	NNP
답십리역	NNP
당고개역	NNP
당곡역	NNP
당산역	NNP
당정역	NNP
대곡역	NNP
대공원역	NNP
대림역	NNP
대모산입구역	NNP
대방역	NNP
신림선역	NNP
대성리역	NNP
대야미역	NNP
대청역	NNP
대치역	NNP
대화역	NNP
대흥역	NNP
덕계역	NNP
덕소역	NNP
덕정역	NNP
도곡역	NNP
도농역	NNP
도라산역	NNP
도림천역	NNP
도봉역	NNP
도봉산역	NNP
도심역	NNP
도원역	NNP
도화역	NNP
독립문역	NNP
독바위역	NNP
독산역	NNP
독정역	NNP
돌곶이역	NNP
동대문역	NNP
동대문역사문화공원역	NNP
동대입구역	NNP
동두천역	NNP
동두천중앙역	NNP
동묘앞역	NNP
동막역	NNP
동백역	NNP
동수역	NNP
동암역	NNP
동오역	NNP
동인천역	NNP
동작역	NNP
동천역	NNP
동춘역	NNP
두정역	NNP
둔전역	NNP
둔촌동역	NNP
둔촌오륜역	NNP
등촌역	NNP
디지털미디어시티역	NNP
뚝섬역	NNP
뚝섬유원지역	NNP
마곡역	NNP
마곡나루역	NNP
마두역	NNP
마들역	NNP
마산역	NNP
마석역	NNP
마장역	NNP
마전역	NNP
마천역	NNP
마포역	NNP
마포구청역	NNP
만수역	NNP
망우역	NNP
망원역	NNP
망월사역	NNP
망포역	NNP
매교역	NNP
매봉역	NNP
매탄권선역	NNP
먹골역	NNP
명동역	NNP
명일역	NNP
명지대역	NNP
명학역	NNP
모란역	NNP
모래내시장역	NNP
목동역	NNP
몽촌토성역	NNP
무악재역	NNP
문래역	NNP
문산역	NNP
문정역	NNP
문학경기장역	NNP
미금역	NNP
미사역	NNP
미아역	NNP
미아사거리역	NNP
박촌역	NNP
반월역	NNP
반포역	NNP
발곡역	NNP
발산역	NNP
방배역	NNP
방이역	NNP
방학역	NNP
방화역	NNP
배방역	NNP
백마역	NNP
백석역	NNP
백양리역	NNP
백운역	NNP
버티고개역	NNP
범계역	NNP
범골역	NNP
별내역	NNP
별내별가람역	NNP
병점역	NNP
보라매역	NNP
신림선역	NNP
보라매공원역	NNP
보라매병원역	NNP
보산역	NNP
보문역	NNP
보정역	NNP
보평역	NNP
복정역	NNP
봉명역	NNP
봉은사역	NNP
봉천역	NNP
봉화산역	NNP
부개역	NNP
부발역	NNP
부천역	NNP
부천시청역	NNP
부천종합운동장역	NNP
부평역	NNP
부평구청역	NNP
부평삼거리역	NNP
부평시장역	NNP
북한산보국문역	NNP
북한산우이역	NNP
불광역	NNP
사가정역	NNP
사당역	NNP
사리역	NNP
사릉역	NNP
사우역	NNP
사평역	NNP
산곡역	NNP
산본역	NNP
산성역	NNP
삼가역	NNP
삼각지역	NNP
삼동역	NNP
삼산체육관역	NNP
삼성역	NNP
삼성중앙역	NNP
삼송역	NNP
삼양역	NNP
삼양사거리역	NNP
삼전역	NNP
상갈역	NNP
상계역	NNP
상도역	NNP
상동역	NNP
상록수역	NNP
상봉역	NNP
상수역	NNP
상왕십리역	NNP
상월곡역	NNP
상일동역	NNP
상천역	NNP
상현역	NNP
새말역	NNP
새절역	NNP
샛강역	NNP
서강대역	NNP
서구청역	NNP
서대문역	NNP
서동탄역	NNP
서부여성회관역	NNP
서빙고역	NNP
서원역	NNP
서울대입구역	NNP
서울대벤처타운역	NNP
서울지방병무청역	NNP
서울숲역	NNP
서울역	NNP
서정리역	NNP
서초역	NNP
서현역	NNP
석계역	NNP
석남역	NNP
석바위시장역	NNP
석수역	NNP
석천사거리역	NNP
석촌역	NNP
석촌고분역	NNP
선릉역	NNP
선바위역	NNP
선부역	NNP
선유도역	NNP
선정릉역	NNP
선학역	NNP
성균관대역	NNP
성복역	NNP
성수역	NNP
성신여대입구역	NNP
성환역	NNP
세류역	NNP
세마역	NNP
세종대왕릉역	NNP
센트럴파크역	NNP
소래포구역	NNP
소사역	NNP
서해선역	NNP
소새울역	NNP
소요산역	NNP
솔샘역	NNP
솔밭공원역	NNP
송내역	NNP
송도역	NNP
송도달빛축제공원역	NNP
송산역	NNP
송정역	NNP
송탄역	NNP
송파역	NNP
송파나루역	NNP
수내역	NNP
수락산역	NNP
수리산역	NNP
수색역	NNP
수서역	NNP
수원역	NNP
수원시청역	NNP
수유역	NNP
수지구청역	NNP
수진역	NNP
숙대입구역	NNP
숭실대입구역	NNP
숭의역	NNP
시민공원역	NNP
시우역	NNP
시청역	NNP
시청·용인대역	NNP
시흥능곡역	NNP
시흥대야역	NNP
시흥시청역	NNP
신갈역	NNP
신금호역	NNP
신길역	NNP
신길온천역	NNP
신내역	NNP
신논현역	NNP
신답역	NNP
신당역	NNP
신대방역	NNP
신대방삼거리역	NNP
신도림역	NNP
신둔도예촌역	NNP
신림역	NNP
신림선역	NNP
신목동역	NNP
신반포역	NNP
신방화역	NNP
신사역	NNP
신설동역	NNP
신연수역	NNP
신용산역	NNP
신원역	NNP
신이문역	NNP
신정역	NNP
신정네거리역	NNP
신중동역	NNP
신창역	NNP
신천역	NNP
신촌(2)역	NNP
신촌(경)역	NNP
신포역	NNP
신풍역	NNP
신현역	NNP
신흥역	NNP
쌍문역	NNP
쌍용역	NNP
아산역	NNP
아시아드경기장역	NNP
아신역	NNP
아차산역	NNP
아현역	NNP
안국역	NNP
안산역	NNP
안암역	NNP
안양역	NNP
암사역	NNP
압구정역	NNP
압구정로데오역	NNP
애오개역	NNP
야당역	NNP
야목역	NNP
야탑역	NNP
약수역	NNP
양수역	NNP
양원역	NNP
양재역	NNP
양재시민의숲역	NNP
양정역	NNP
양주역	NNP
양천구청역	NNP
양천향교역	NNP
양촌역	NNP
양평(5)역	NNP
양평(중)역	NNP
어룡역	NNP
어린이대공원역	NNP
어정역	NNP
어천역	NNP
언주역	NNP
여의나루역	NNP
여의도역	NNP
여주역	NNP
역곡역	NNP
역삼역	NNP
역촌역	NNP
연수역	NNP
연신내역	NNP
염창역	NNP
영등포역	NNP
영등포구청역	NNP
영등포시장역	NNP
영종역	NNP
영통역	NNP
예술회관역	NNP
오금역	NNP
오남역	NNP
오류동역	NNP
오리역	NNP
오목교역	NNP
오목천역	NNP
오빈역	NNP
오산역	NNP
오산대역	NNP
오이도역	NNP
옥수역	NNP
온수역	NNP
온양온천역	NNP
올림픽공원역	NNP
완정역	NNP
왕길역	NNP
왕십리역	NNP
외대앞역	NNP
용답역	NNP
용두역	NNP
용마산역	NNP
용문역	NNP
용산역	NNP
우장산역	NNP
운길산역	NNP
운동장·송담대역	NNP
운서역	NNP
운양역	NNP
운연역	NNP
운정역	NNP
원당역	NNP
원덕역	NNP
원시역	NNP
원인재역	NNP
원흥역	NNP
월계역	NNP
월곡역	NNP
월곶역	NNP
월드컵경기장역	NNP
월롱역	NNP
을지로입구역	NNP
을지로3가역	NNP
을지로4가역	NNP
응봉역	NNP
응암역	NNP
의왕역	NNP
의정부역	NNP
의정부시청역	NNP
의정부중앙역	NNP
이대역	NNP
이매역	NNP
이수역	NNP
이천역	NNP
이촌역	NNP
이태원역	NNP
인덕원역	NNP
인천역	NNP
인천가좌역	NNP
인천공항1터미널역	NNP
인천공항2터미널역	NNP
인천논현역	NNP
인천대공원역	NNP
인천대입구역	NNP
인천시청역	NNP
인천 2호선역	NNP
인천터미널역	NNP
인하대역	NNP
일산역	NNP
일원역	NNP
임진강역	NNP
임학역	NNP
작전역	NNP
잠실역	NNP
잠실나루역	NNP
잠실새내역	NNP
잠원역	NNP
장기역	NNP
장승배기역	NNP
장암역	NNP
장지역	NNP
장한평역	NNP
전대·에버랜드역	NNP
정릉역	NNP
정발산역	NNP
정부과천청사역	NNP
정왕역	NNP
정자역	NNP
제기동역	NNP
제물포역	NNP
종각역	NNP
종로3가역	NNP
종로5가역	NNP
종합운동장역	NNP
주안역	NNP
주안국가산단역	NNP
주엽역	NNP
죽전역	NNP
중계역	NNP
중곡역	NNP
중동역	NNP
중랑역	NNP
경춘선역	NNP
중앙역	NNP
중앙보훈병원역	NNP
중화역	NNP
증미역	NNP
증산역	NNP
지석역	NNP
지식정보단지역	NNP
지축역	NNP
지평역	NNP
지행역	NNP
직산역	NNP
진위역	NNP
진접역	NNP
창동역	NNP
창신역	NNP
천마산역	NNP
천안역	NNP
천왕역	NNP
천호역	NNP
철산역	NNP
청구역	NNP
청담역	NNP
청라국제도시역	NNP
청량리역	NNP
청명역	NNP
청평역	NNP
초당역	NNP
초월역	NNP
초지역	NNP
서해선역	NNP
춘의역	NNP
춘천역	NNP
충무로역	NNP
충정로역	NNP
캠퍼스타운역	NNP
탄현역	NNP
탑석역	NNP
탕정역	NNP
태릉입구역	NNP
태평역	NNP
테크노파크역	NNP
퇴계원역	NNP
파주역	NNP
판교역	NNP
팔당역	NNP
평내호평역	NNP
평촌역	NNP
평택역	NNP
평택지제역	NNP
풍무역	NNP
풍산역	NNP
하계역	NNP
하남검단산역	NNP
하남시청역	NNP
하남풍산역	NNP
학동역	NNP
학여울역	NNP
한강진역	NNP
한남역	NNP
한대앞역	NNP
한성대입구역	NNP
한성백제역	NNP
한양대역	NNP
한티역	NNP
합정역	NNP
행당역	NNP
행신역	NNP
혜화역	NNP
호구포역	NNP
홍대입구역	NNP
홍제역	NNP
화계역	NNP
화곡역	NNP
화랑대역	NNP
화서역	NNP
화전역	NNP
화정역	NNP
회기역	NNP
회룡역	NNP
회현역	NNP
효자역	NNP
효창공원앞역	NNP
흑석역	NNP
흥선역	NNP
맑음	NNP
구름조금	NNP
구름많음	NNP
흐림	NNP
비	NNP
눈	NNP
비또는눈	NNP
안개	NNP
황사	NNP
소나기	NNP
추워	NNP
더워	NNP
추움	NNP
더움	NNP
빗방울	NNP
천둥	NNP
공포	NNP
놀람	NNP
분노	NNP
슬픔	NNP
행복	NNP
혐오	NNP
사랑	NNP
기쁨	NNP
스트레스	NNP
예민	NNP
화남	NNP
우울	NNP
꿀꿀하다	NNP
아플때	NNG
아픈데	NNG
회식 자리	NNG
회식자리	NNG
라섹	NNG
쌍수	NNG
라식	NNG
혼밥	NNG
싫어	NNG
싫어요	NNG
싫습니다	NNG
싫엉	NNG
싫어함	NNG
싫어합니다	NNG
싫어해요	NNG
싫네요	NNG
싫다	NNG
싫군	NNG
싫을거 같아요	NNG
싫을거 같네	NNG
싫네	NNG
